frame_index,timestamp_ms,left_knee_2d,right_knee_2d,left_hip_2d,right_hip_2d,left_knee_3d,right_knee_3d,left_hip_3d,right_hip_3d
508,8470,177.54746106555461,166.55523600888338,174.79993058115278,177.2305778337106,169.23531993159088,174.97624354313461,173.93572659245797,163.41203617177612
509,8487,177.5054012689504,166.6246362294306,174.7849072469007,177.129920075419,169.18730752234467,174.96403958254228,173.99716332209567,163.51865959743682
510,8503,177.49235785918833,166.7452076767963,174.92420964157077,177.4984505801167,169.2748414184666,174.97695925796796,173.83616375493227,163.3225836073922
511,8520,177.48694350362783,166.9685208795498,175.33221009162935,177.98458223632798,169.24644890646766,175.0147699568836,173.76632344663477,163.1922309523816
512,8537,176.7748474205426,164.76900578686485,175.0091505211844,177.48021122536883,169.29497966200523,175.16577609696117,173.2493435726312,163.03111112280988
513,8553,176.61726596306215,164.8217527020249,175.19422807246195,177.624613801029,169.25645088439973,175.1081951014128,173.08809071945421,162.8629231235602
514,8570,176.55709903870397,164.93547466311836,175.22998672338642,177.93608156794443,169.2019963399048,175.21050920713193,173.01000504008837,162.74805153711148
515,8587,176.59979995411257,164.8772197763414,175.55061442875865,178.14394882100143,169.17599000675506,175.13316015370435,172.9458266434731,162.7902078921106
516,8603,176.87163151613572,164.48009486905002,175.62586410366444,177.88339532625193,169.1568356392366,174.9560805154861,172.5757242825506,162.66927311011435
517,8620,177.34254141906948,165.46477475243407,176.06024997192898,178.5827109237158,169.14933541505172,174.93796368993475,172.60183702537307,162.80734973181822
518,8637,177.99595563121255,165.89404230973656,176.44143258352426,178.86148431122552,169.04935317932154,174.9822454141892,172.56509231178956,162.79070336436067
519,8653,178.73241691776803,166.15216401897115,177.12389713767848,179.41879331532104,168.84525524316166,174.84809706108476,172.32289958385437,162.80937440953585
520,8670,179.35381200448188,167.25290147902592,177.8563631925445,179.7420778693835,168.68726015871627,174.666167104669,172.16201473129126,162.7916313691273
521,8687,179.670325730627,167.3964789699337,178.32909539324066,179.4203662230907,168.58973449082296,174.62143496429724,171.98221324721192,162.97138507987526
522,8704,178.7424259738802,168.5922036347019,179.75398600827933,178.54603345822994,168.43333690108614,174.38322594630435,171.69286965733244,163.0168026681915
523,8720,178.33362789739823,169.95580248525886,179.3914327837723,177.22294990812534,168.32099542606582,174.26053628613545,171.7077091428961,163.00759199864726
524,8737,178.09159519204601,172.90931044383123,178.7454357990179,175.00851150410446,168.1732436344437,174.31206084593896,171.37920964022956,162.6240408591958
525,8754,178.06468424995714,173.5695248964894,178.33844356992407,173.78344936176404,167.9399299459964,174.02950341004194,170.88346876761676,162.22478498772682
526,8770,178.22180137086045,173.19739735731082,177.96060789561392,173.11564918127402,167.82094438744468,174.01252493656082,170.35989600110037,162.0744868065008
527,8787,176.60497456068921,175.7335423037745,176.25624721741931,171.40258314164453,167.13320894893013,173.05135525011377,169.11182801525865,160.81470224345944
528,8804,174.50472519410795,178.58001968869783,174.4979824044126,168.76996555067475,166.6249646182832,172.9936393742149,168.31773278720127,160.52804685093167
529,8820,171.62489982067234,177.78336297492243,171.3994449127165,166.0862188442393,166.02317779821794,172.823872487179,166.4700101776223,160.4826947305642
530,8837,165.2048208889008,171.44535980160015,166.73443362930973,162.29062197624768,163.5551864274454,172.33485387998775,164.47231782854897,160.51519098981345
531,8854,159.52298168867475,169.144021846925,162.78425522503696,160.11458847736668,161.81330266272448,172.26846775535347,163.1142035922523,160.50287460454746
532,8870,153.9060693010263,166.35747832939234,159.12576943387808,158.473292420447,160.01715475074528,169.87285070809133,161.32339986949296,160.6808433641315
533,8887,147.91664446079506,161.50011781725422,155.1212997761216,155.54003486927067,157.52027781220377,168.48387745879072,159.85883231044446,160.95176541708184
534,8904,145.16303832996786,158.13724532771195,152.48780463870702,153.078549102152,156.39567671000742,167.402515379779,158.43912278430415,161.20332784036285
535,8920,141.28409378495593,150.5895719213856,149.80286997226693,147.52088440405424,154.76820880443105,165.2090974459223,157.0246744202442,160.42905950310094
536,8937,137.27194514379332,143.00314161231955,146.94771046332485,142.1752789248934,152.8371593084,159.61391924309382,155.46703050475918,158.3892197113549
537,8954,132.2560268775807,134.67075872284576,142.01378182196737,135.58346742234096,148.41545508880017,154.304638279202,149.4072946295653,155.63791057396585
538,8970,126.36576674088536,127.81690063141185,136.79220607911088,129.81798359922576,142.88997934690036,146.32192890076712,143.53961530155095,148.59086117210595
539,8987,123.56079135102624,119.69992105861635,132.67495650002542,122.43811367084729,140.93200586879496,142.2389314861116,139.93944869463135,144.4620897433186
540,9004,117.74279319725292,113.09418440364136,126.54094554142311,115.85594023022256,138.49166354959988,137.5120679853472,136.21968869582957,140.57493206993303
541,9020,111.01712389994998,106.91686021418484,120.39558430536722,109.84701191529392,134.26512555740877,133.20279747426446,132.66940478337827,137.4712834296981
542,9037,105.34410716691714,97.15806651320385,114.42096514688411,101.37982260280285,129.46665391352803,126.05024226324794,127.92551824589407,132.57342429058022
543,9054,101.1548830505304,94.202803155206,110.19151778243317,96.93832323229435,126.4522298078359,119.57766066641923,123.89990691966534,128.16150784752034
544,9070,95.96266547533266,86.87757976026336,105.05904433302342,91.51946939999759,122.64340407304022,109.16292231745257,120.51951766362745,121.8701161377338
545,9087,92.42026110060635,83.40848926323862,101.04861492956614,87.46641125057188,119.50572163462455,104.22798911483162,117.2744004142988,117.5654455030299
546,9104,90.56720930572155,81.84370449964976,97.29203249592715,84.25213110866034,118.46382726541746,101.18632992129979,114.765426568583,112.8174808137
547,9120,88.42798408442867,79.80257123456805,93.74374981918308,81.15610351270325,117.39874714968884,100.89039327177478,113.24453488571285,111.12465311763502
548,9137,85.36555715409284,79.93917949662821,90.62476831279528,79.571304477155,115.80849630424304,102.5854701838759,112.80214165680103,111.30860332548191
549,9154,82.08286227299055,77.24663014892747,86.7720299920437,76.6572896388666,113.77419275454194,100.75464950657005,110.3632890123013,108.94417221466684
550,9170,78.80051973133506,75.63316810418056,83.32323206778348,75.23916210471027,109.37816996989795,99.4441850515498,108.74332187421716,107.98952237018779
551,9187,74.94172356609603,71.49504131592992,80.77987494293515,72.43180413392889,105.74230534358432,97.0948873147192,107.37098492545199,106.61209399567737
552,9204,70.75012637003283,68.87598468658557,77.45749814783247,69.6366512261114,101.4058759396686,93.78145665614376,103.72645518260248,104.02352339686288
553,9220,67.75833120640604,65.14118514478412,74.88652887396402,66.16745922497009,99.3817148085738,91.54488622392388,99.34598352927759,101.68786055311199
554,9237,65.73927418988663,63.53376872345125,72.37049115764316,63.573412834549224,96.61689019922652,88.31870120765916,96.52671099871178,98.22507098780268
555,9254,64.38133878828232,60.268301717304176,70.88591747879227,61.047623468824774,95.13284873238094,86.6666804645374,94.6491353845197,95.03684532688119
556,9270,62.19280105911702,57.262971788493985,68.45346706933722,58.57279898043233,94.61465886606155,83.7979989689725,93.73292508526012,90.09639846285182
557,9287,58.81625798516918,53.36306724619036,66.05759118191034,56.03835908836067,89.88212169483059,78.85192081148679,89.71890807827059,85.45591869732556
558,9304,55.33021797980468,50.99219253362524,63.827539926181494,53.18898779297682,86.38211618773262,75.33448259390352,87.62200734349125,82.04103368498748
559,9320,52.069115814954436,47.57575499781146,61.37814692346588,50.64119999754599,82.24854303727345,69.54049158488147,83.91916201587811,77.0963149931515
560,9337,48.58195231250581,45.59550106813766,58.58838989672178,47.83354053319074,76.4913995522424,65.24372386958413,79.45420241537296,72.71042529127487
561,9354,46.077974377325354,43.23839506444399,56.24525915333175,45.51346065595849,72.3904230855874,61.82878015872635,75.51507226195521,69.91242959182361
562,9370,44.47480815456763,41.70671277153903,55.07911521073812,44.53765921269022,70.98980370657004,61.243042245792964,74.91453032789084,70.3142140211542
563,9387,42.93646546196954,41.09120456481306,53.27056943796072,43.50496554179391,70.67470296078933,62.18556650747873,72.27985340643681,70.17729657413524
564,9404,41.846981828315215,40.282129531373,52.24124051722045,42.419904714053345,68.68791143927847,60.59274417097092,71.72672378652761,68.05007534069858
565,9421,40.93039270570445,39.72583618134385,50.895783324943025,42.106641273554104,67.69404641350894,60.08595908663773,71.02010306341859,66.68685057573163
566,9437,39.69888253857737,39.21081695574547,49.679635302465826,41.559554855028516,65.38975883037838,59.815016559218655,69.40913650398525,66.15310139416295
567,9454,38.460564705319925,38.470662389473254,48.75490305903866,40.529253143919334,64.89509517338483,59.16051820917856,68.56301685611355,65.4147250550643
568,9471,38.295391822260676,37.24490089281048,47.697383867613134,39.297929628861645,64.05066133778362,57.34045688566619,67.5835637507566,62.52743769573627
569,9487,37.51250731298734,37.13086659195483,46.849535017760424,38.568074474030304,64.48987659434744,57.87092645613633,66.86700685252801,61.916641925202875
570,9504,37.759348727515984,37.705087774837466,46.053876293840716,38.05895196006766,65.37363225182166,57.684627712215125,66.36061937293833,60.033190382695025
571,9521,37.47376094577223,37.500337733661915,45.99146228811257,37.61187157621814,65.6299162105627,56.50776521869187,66.24557353274861,59.162003146455945
572,9537,37.72604877314951,37.31185573706807,45.692535562488814,37.53020563626461,65.28819851186903,57.093305145784704,65.51135676538226,59.32513193901003
573,9554,38.01732761415806,37.68520285787608,45.33581302808985,36.81538663153651,65.23527484923159,56.66399704679735,64.66058046001237,57.552181941583605
574,9571,38.34308473983465,38.05197161142609,45.60503136903267,36.966777457710485,65.5464052216812,56.25315281803857,64.44940504872824,56.711976034614956
575,9587,38.63802234704887,38.22226720189023,45.58363884766649,37.17794513749557,65.22069602000502,58.55574057063117,63.57798892081292,58.42328964640018
576,9604,39.10383067998828,38.447643787666344,45.96667827414171,37.15742980680349,65.61565312471352,58.11393232682232,63.98931610069734,57.61844485397452
577,9621,39.653382634121996,39.758917963696014,46.45772657678789,37.6746901357704,66.38485909429603,60.19133891082083,64.38862711801094,59.14675472678535
578,9637,40.11852967068611,41.904016820169744,47.02472926388248,38.3784825521488,67.2779980181645,61.81772375397382,65.04807480797786,60.23317466865593
579,9654,40.42010940388543,42.362092974818246,47.27304155364572,38.72762262009296,67.78325160879844,61.391347293220065,65.49930051423962,60.13015730088579
580,9671,40.44394135971352,42.42844363134303,47.424150796175034,39.24984776775569,68.06312603725112,60.736350640345485,65.73796877957528,60.4467521530581
581,9687,40.58480189378329,42.85247452544898,47.31563713973789,38.45122819308794,68.29678895617435,60.62774327398444,66.04635761137493,60.79100333170841
582,9704,41.595862888952034,43.747403287722676,47.78231713903844,39.19796445423239,68.7096982373009,60.49605238740632,66.13810497007563,61.07212004680983
583,9721,42.90277327938071,45.108136516932845,49.109105988985995,40.99009893342613,69.69191888129984,60.78183463784024,66.36043952511723,61.35612248766335
584,9737,44.13784626656478,46.64453727886286,51.54615641312018,43.22707964003993,70.92373016230452,60.48378103007006,68.35964226487116,61.312001056824506
585,9754,45.18949249801372,47.24480786962757,53.33154341340628,44.29861456818074,71.19234480295759,60.92910927647778,69.01080845683217,61.655663190836556
586,9771,46.695030736669146,47.73410845414918,55.43544757957394,46.28279478730292,71.98342765008111,63.65188697621898,72.55909088723843,63.62729004073823
587,9787,48.048046570232906,48.21080561519954,56.90938890326113,47.90094403540641,72.29969393274546,64.27683258255422,74.02303588683594,64.37722002499045
588,9804,49.299181236308236,49.055782084146294,58.12681822905081,49.24684011443893,72.98123987171796,66.38458254221432,75.7915315953356,66.13191385891938
589,9821,51.26164544098081,50.69344876191418,59.86784085360055,51.9502785103653,76.36617194227732,69.75825806225852,78.0969794871161,70.57220843844851
590,9837,54.018315198132356,52.19415490964504,62.232179059684306,53.841448708000094,82.44429142736607,74.42509160580852,82.99846660596081,75.6460264879756
591,9854,57.693481985515845,54.020559144967116,65.4074288025035,56.32819972741733,86.30189575843309,79.21991885029735,86.96380024724269,80.79117856449604
592,9871,60.1352141521459,54.33877169991023,68.14574146725074,58.37996599484118,87.0176397778677,85.2408389653707,88.42875126016469,88.86259798869504
593,9887,62.573975523107194,55.54499176052159,71.61652743563101,60.832162269263144,88.31684646054053,87.313468880753,91.64268021855914,93.71085036708863
